product_id,price,category,status,amount,region,priority,user_id,old_name,base_price,order_date
P2138,198.81,Clothing,Cancelled,795.24,East,High,U76029,Rachel Anderson,198.81,2025-02-17
P2139,113.25,Sports,Refunded,226.5,East,High,U77768,Frank Walker,113.25,2025-03-15
P2140,51.83,Toys,Refunded,259.15,North,Medium,U92506,Laura Smith,51.83,2025-03-14
P2141,1070.67,Furniture,Pending,1070.67,East,Medium,U81667,Frank Smith,1070.67,2025-08-26
P2142,71.18,Toys,Refunded,355.9,West,Medium,U43105,Laura King,71.18,2025-06-16
P2143,27.06,Books,Pending,27.06,North,Medium,U45305,Steve Lewis,27.06,2025-10-01
P2144,107.32,Clothing,Pending,321.96,South,High,U17051,Charlie Anderson,107.32,2025-03-26
P2145,46.95,Groceries,Refunded,93.9,North,Low,U32553,Julia Anderson,46.95,2025-02-06
P2146,172.97,Clothing,Completed,691.88,South,High,U59054,Alice Walker,172.97,2025-03-12
P2147,968.06,Electronics,Pending,3872.24,West,Low,U70749,Hannah Johnson,968.06,2025-07-05
P2148,76.78,Groceries,Refunded,153.56,East,Medium,U65652,Tina Lewis,76.78,2025-09-03
P2149,49.85,Groceries,Completed,249.25,South,Low,U40822,Laura Clark,49.85,2025-06-17
P2150,10.78,Sports,Refunded,53.9,North,Low,U75529,Grace Smith,10.78,2025-04-10
P2151,369.27,Furniture,Pending,1477.08,West,High,U60700,Paula Smith,369.27,2025-05-14
P2152,41.07,Clothing,Completed,205.35,West,High,U23291,Mike Smith,41.07,2025-03-11
P2153,119.19,Clothing,Refunded,476.76,North,Medium,U97843,Mike Lewis,119.19,2025-01-10
P2154,850.08,Furniture,Refunded,850.08,East,Medium,U80126,Laura Johnson,850.08,2025-03-14
P2155,115.14,Toys,Pending,115.14,North,Medium,U87352,Ivan Taylor,115.14,2025-09-27
P2156,110.51,Toys,Refunded,442.04,North,Medium,U25931,Paula Walker,110.51,2025-06-02
P2157,104.53,Toys,Refunded,313.59,East,Low,U13084,Rachel Anderson,104.53,2025-03-10
P2158,42.87,Groceries,Cancelled,171.48,East,Low,,David Clark,42.87,2025-12-02
P2159,112.11,Toys,Pending,224.22,North,Low,U28958,Paula Lewis,112.11,2025-05-12
P2160,2098.08,Furniture,Refunded,4196.16,North,High,U15018,Eva King,2098.08,2025-12-21
P2161,442.2,Sports,Completed,1768.8,East,Low,U65381,Mike Smith,442.2,2025-03-24
P2162,72.72,Groceries,Refunded,72.72,North,High,U49741,Tina Young,72.72,2025-09-28
P2163,129.44,Sports,Cancelled,129.44,West,High,U67271,Ivan Brown,129.44,2025-05-17
P2164,7.52,Books,Pending,30.08,East,Medium,,Grace Smith,7.52,2025-07-22
P2165,62.21,Clothing,Cancelled,248.84,North,High,U52547,Hannah Johnson,62.21,2025-10-10
P2166,44.16,Books,Refunded,176.64,East,Low,U83093,Alice Clark,44.16,2025-06-11
P2167,82.62,Groceries,Refunded,165.24,West,High,U32283,Mike Anderson,82.62,2025-07-02
P2168,51.88,Books,Refunded,51.88,East,High,U79414,Laura Anderson,51.88,2025-05-25
P2169,46.25,Groceries,Completed,185.0,South,Low,U91823,Laura King,46.25,2025-07-14
P2170,21.47,Sports,Refunded,64.41,South,Medium,U27261,Mike King,21.47,2025-02-04
P2171,733.09,Furniture,Cancelled,733.09,South,High,U62575,Rachel Lewis,733.09,2025-06-25
P2172,89.45,Clothing,Cancelled,447.25,East,Medium,U97062,Kevin Young,89.45,2025-09-18
P2173,752.79,Furniture,Refunded,3011.16,West,Medium,U68911,Frank Brown,752.79,2025-07-10
P2174,1088.7,Electronics,Refunded,3266.1,South,Low,U60246,Steve Lewis,1088.7,2025-07-14
P2175,130.92,Clothing,Pending,654.6,South,Low,U20552,Tina King,130.92,2025-12-14
P2176,683.79,Electronics,Pending,1367.58,West,Low,U58535,Alice King,683.79,2025-11-13
P2177,79.14,Toys,Pending,158.28,West,Medium,U41367,Frank Walker,79.14,2025-12-07
P2178,15.0,Groceries,Completed,15.0,South,Low,U42118,Tina Walker,15.0,2025-04-26
P2179,194.83,Clothing,Completed,974.15,East,High,U19154,Alice Smith,194.83,2025-11-22
P2180,2614.48,Furniture,Refunded,10457.92,North,Medium,U80430,David King,2614.48,2025-11-18
P2181,6.3,Books,Completed,25.2,East,Medium,U15230,Laura Lewis,6.3,2025-12-17
P2182,40.73,Books,Completed,162.92,North,High,U85997,David Brown,40.73,2025-06-14
P2183,23.69,Books,Refunded,47.38,South,Medium,U94152,Charlie Walker,23.69,2025-12-16
P2184,129.92,Sports,Cancelled,389.76,East,Low,U69031,Ivan King,129.92,2025-05-20
P2185,1534.58,Electronics,Cancelled,3069.16,North,High,U83864,Laura Anderson,1534.58,2025-05-23
P2186,117.85,Clothing,Refunded,353.55,West,Low,U26849,Eva King,117.85,2025-05-28
P2187,846.19,Furniture,Completed,1692.38,South,Low,U86576,Alice Anderson,846.19,2025-06-24
P2188,113.09,Toys,Refunded,565.45,West,Low,U55116,Eva King,113.09,2025-09-11
P2189,59.28,Toys,Pending,237.12,West,High,U59790,Alice Johnson,59.28,2025-06-08
P2190,22.23,Groceries,Cancelled,44.46,North,Low,U75377,Oscar King,22.23,2025-11-01
P2191,375.67,Sports,Pending,1878.35,South,Medium,U62231,David Clark,375.67,2025-09-03
P2192,56.22,Groceries,Completed,281.1,North,Medium,U42502,Hannah Anderson,56.22,2025-12-06
P2193,56.5,Books,Pending,113.0,West,High,,Tina Anderson,56.5,2025-09-09
P2194,1499.07,Electronics,Pending,1499.07,East,High,U41973,Steve King,1499.07,2025-08-15
P2195,1097.02,Electronics,Cancelled,1097.02,North,High,U67920,Charlie Walker,1097.02,2025-04-04
P2196,90.46,Toys,Refunded,452.3,East,Low,,Nina Johnson,90.46,2025-12-15
P2197,324.89,Sports,Refunded,1624.45,North,Medium,U88820,Ivan Walker,324.89,2025-11-06
P2198,51.71,Groceries,Cancelled,258.55,East,Medium,U42639,Kevin Anderson,51.71,2025-11-18
P2199,49.78,Toys,Completed,199.12,South,Medium,,Quinn Walker,49.78,2025-08-06
P2200,22.46,Clothing,Cancelled,89.84,North,Medium,U80594,Frank Taylor,22.46,2025-02-25
P2201,50.51,Clothing,Cancelled,252.55,East,Low,U99751,Julia King,50.51,2025-04-19
P2202,13.5,Books,Pending,27.0,West,High,U89970,Frank Clark,13.5,2025-09-16
P2203,37.74,Books,Cancelled,150.96,South,Medium,U49795,Laura Brown,37.74,2025-05-11
P2204,24.47,Books,Refunded,73.41,East,Medium,U64673,Alice Lewis,24.47,2025-01-14
P2205,65.29,Groceries,Refunded,130.58,East,High,U36504,Grace Anderson,65.29,2025-05-27
P2206,4.32,Groceries,Refunded,17.28,East,Low,U36142,Grace King,4.32,2025-09-15
P2207,144.24,Sports,Pending,144.24,South,Medium,U87717,Paula Smith,144.24,2025-11-13
P2208,57.79,Books,Pending,231.16,East,Low,U17774,David Smith,57.79,2025-11-11
P2209,54.71,Groceries,Cancelled,218.84,North,Medium,U19697,Kevin Lewis,54.71,2025-03-28
P2210,122.06,Clothing,Pending,610.3,North,Medium,U85069,Rachel Anderson,122.06,2025-09-17
P2211,152.8,Sports,Pending,152.8,North,Low,U51151,Laura Walker,152.8,2025-12-07
P2212,71.04,Clothing,Refunded,142.08,East,Medium,U43951,Ivan King,71.04,2025-12-01
P2213,32.65,Clothing,Refunded,130.6,West,Medium,U79258,Bob Young,32.65,2025-06-01
P2214,68.4,Toys,Cancelled,68.4,West,Medium,U93148,Charlie Johnson,68.4,2025-10-03
P2215,118.19,Toys,Pending,590.95,North,Low,U89958,Grace Johnson,118.19,2025-11-14
P2216,145.66,Sports,Pending,582.64,East,High,U85395,Kevin Walker,145.66,2025-09-25
P2217,45.67,Books,Completed,182.68,West,Low,U91748,Mike Smith,45.67,2025-01-08
P2218,43.86,Groceries,Pending,131.58,East,Low,U97215,Grace King,43.86,2025-06-23
P2219,292.66,Sports,Pending,585.32,South,Medium,U13437,Rachel King,292.66,2025-01-25
P2220,112.61,Clothing,Cancelled,112.61,East,High,U36437,Julia Brown,112.61,2025-07-09
P2221,187.9,Clothing,Cancelled,375.8,North,High,U67624,David Lewis,187.9,2025-01-15
P2222,374.53,Sports,Refunded,749.06,North,Medium,U36035,Grace Lewis,374.53,2025-10-27
P2223,231.06,Electronics,Completed,462.12,South,High,U74108,Tina Clark,231.06,2025-12-11
P2224,653.85,Furniture,Cancelled,653.85,West,Medium,U69893,Alice Smith,653.85,2025-07-26
P2225,1260.89,Furniture,Cancelled,1260.89,East,Medium,U66904,Julia Taylor,1260.89,2025-12-03
P2226,40.4,Books,Refunded,161.6,North,Medium,U52371,Bob Brown,40.4,2025-04-06
P2227,6.34,Toys,Pending,31.7,South,Low,U15110,Bob King,6.34,2025-04-28
P2228,41.35,Books,Refunded,124.05,South,Medium,U77973,Eva Brown,41.35,2025-06-04
P2229,89.56,Sports,Pending,358.24,East,Medium,U44757,Tina Clark,89.56,2025-01-26
P2230,696.58,Electronics,Completed,2786.32,South,Medium,,Mike King,696.58,2025-12-17
P2231,40.05,Clothing,Cancelled,40.05,South,High,U18693,David Walker,40.05,2025-08-14
P2232,450.09,Sports,Pending,1800.36,North,Medium,U43667,Eva Clark,450.09,2025-11-18
P2233,95.78,Groceries,Refunded,95.78,West,Low,U84873,Grace Brown,95.78,2025-04-17
P2234,163.04,Clothing,Pending,326.08,North,Low,U62931,Julia King,163.04,2025-02-08
P2235,57.63,Clothing,Cancelled,172.89,West,Low,U77751,Steve Anderson,57.63,2025-03-11
P2236,1186.84,Furniture,Completed,2373.68,West,Low,,Grace Brown,1186.84,2025-01-05
P2237,6.88,Books,Pending,13.76,West,Medium,,Paula Walker,6.88,2025-06-07
P2238,52.82,Books,Refunded,264.1,West,High,U44446,Rachel Walker,52.82,2025-02-24
P2239,66.24,Groceries,Cancelled,331.2,East,High,U73878,Rachel Walker,66.24,2025-11-04
P2240,52.09,Books,Cancelled,260.45,North,Medium,U13331,Rachel Brown,52.09,2025-02-08
P2241,2507.23,Furniture,Cancelled,2507.23,South,Medium,U67168,Rachel Johnson,2507.23,2025-09-06
P2242,2478.08,Furniture,Pending,12390.4,South,Low,U12191,Grace Clark,2478.08,2025-09-20
P2243,84.37,Sports,Completed,421.85,East,Low,U79582,Frank Clark,84.37,2025-03-04
P2244,14.11,Books,Pending,70.55,South,Low,U89910,Nina Taylor,14.11,2025-05-02
P2245,959.84,Furniture,Refunded,4799.2,West,Medium,U49320,Alice Johnson,959.84,2025-05-23
P2246,101.88,Toys,Completed,203.76,North,Medium,U73036,Frank Taylor,101.88,2025-07-26
P2247,132.76,Clothing,Pending,531.04,South,Medium,U46204,Eva Lewis,132.76,2025-02-24
P2248,37.23,Books,Pending,74.46,West,High,U52922,Alice Johnson,37.23,2025-09-10
P2249,19.88,Toys,Refunded,99.4,South,Low,U26366,Rachel King,19.88,2025-08-05
P2250,1766.44,Electronics,Cancelled,5299.32,North,Medium,U43482,David Walker,1766.44,2025-07-19
P2251,176.49,Clothing,Cancelled,705.96,South,Low,U89077,Tina Clark,176.49,2025-04-28
P2252,335.81,Sports,Refunded,1343.24,North,Low,U46726,Ivan Anderson,335.81,2025-11-17
P2253,43.13,Groceries,Cancelled,129.39,North,High,U73641,Hannah King,43.13,2025-08-08
P2254,67.9,Toys,Completed,203.7,West,Low,U84136,Mike King,67.9,2025-09-28
P2255,26.04,Books,Completed,130.2,North,Low,U41275,Laura King,26.04,2025-11-23
P2256,66.17,Toys,Completed,264.68,East,Low,U70390,Steve Young,66.17,2025-01-13
P2257,404.56,Sports,Completed,1618.24,South,Low,U92643,Kevin Johnson,404.56,2025-05-14
P2258,23.9,Sports,Cancelled,95.6,East,Low,U42597,Ivan Walker,23.9,2025-01-11
P2259,2127.4,Furniture,Pending,6382.2,South,Low,U81732,Kevin Lewis,2127.4,2025-06-25
P2260,94.31,Sports,Completed,377.24,East,Medium,U39828,Kevin Anderson,94.31,2025-02-24
P2261,1296.93,Electronics,Refunded,3890.79,South,Medium,U73627,Laura Clark,1296.93,2025-08-12
P2262,88.02,Sports,Cancelled,176.04,North,High,U50701,Quinn Young,88.02,2025-05-25
P2263,83.05,Toys,Completed,332.2,South,High,U88377,Mike Anderson,83.05,2025-03-23
P2264,54.22,Groceries,Pending,216.88,West,High,U48523,Tina King,54.22,2025-02-11
P2265,94.08,Clothing,Pending,94.08,South,Low,U13454,Paula Taylor,94.08,2025-12-08
P2266,176.28,Clothing,Pending,705.12,South,High,U12722,Tina Walker,176.28,2025-08-14
P2267,84.93,Toys,Pending,424.65,West,High,U86139,Mike King,84.93,2025-07-24
P2268,71.26,Groceries,Cancelled,213.78,West,Medium,U40763,Kevin Young,71.26,2025-06-03
P2269,12.4,Books,Pending,24.8,North,Low,U80170,Kevin Johnson,12.4,2025-10-08
P2270,24.16,Books,Pending,120.8,West,Medium,U16973,Oscar King,24.16,2025-08-16
P2271,68.25,Toys,Completed,136.5,West,Low,U55561,Paula Brown,68.25,2025-02-22
P2272,8.41,Groceries,Cancelled,25.23,North,Low,U66469,Eva Lewis,8.41,2025-04-22
P2273,998.49,Furniture,Cancelled,2995.47,South,Low,U76578,Nina Brown,998.49,2025-09-22
P2274,50.6,Toys,Completed,50.6,East,Low,U19307,Tina Johnson,50.6,2025-09-14
P2275,13.87,Books,Pending,27.74,South,High,,Paula Johnson,13.87,2025-06-03
P2276,1894.99,Electronics,Refunded,9474.95,West,Medium,U28154,Kevin Brown,1894.99,2025-02-10
P2277,19.39,Groceries,Cancelled,77.56,West,High,U62615,Grace Taylor,19.39,2025-06-21
P2278,9.49,Books,Completed,37.96,East,High,U17982,Rachel Smith,9.49,2025-11-12
P2279,378.6,Electronics,Completed,1893.0,North,Medium,U13624,Steve King,378.6,2025-06-28
P2280,1913.64,Electronics,Refunded,3827.28,South,Low,U55252,David Brown,1913.64,2025-10-12
P2281,30.65,Toys,Pending,122.6,South,Medium,,Bob Young,30.65,2025-02-26
P2282,93.63,Groceries,Cancelled,93.63,South,Low,U23070,Paula Taylor,93.63,2025-10-05
P2283,138.4,Toys,Refunded,553.6,West,High,U18580,Kevin Taylor,138.4,2025-06-05
P2284,192.47,Clothing,Pending,769.88,West,High,U72970,Steve Johnson,192.47,2025-09-03
P2285,41.01,Books,Refunded,205.05,South,Medium,U68707,Grace Anderson,41.01,2025-11-14
P2286,1361.9,Furniture,Refunded,1361.9,North,Medium,U83564,Paula King,1361.9,2025-07-10
P2287,2977.63,Furniture,Completed,8932.89,North,High,U50254,Steve King,2977.63,2025-09-06
P2288,22.25,Books,Completed,22.25,North,Medium,U56106,Rachel Smith,22.25,2025-11-28
P2289,2241.77,Furniture,Pending,11208.85,East,Low,U38114,David Walker,2241.77,2025-03-08
P2290,22.62,Books,Refunded,45.24,South,Low,U12043,Bob Lewis,22.62,2025-04-23
P2291,1852.41,Electronics,Pending,1852.41,East,High,U39933,Laura Lewis,1852.41,2025-01-05
P2292,123.76,Clothing,Cancelled,618.8,West,Low,U92076,Julia Taylor,123.76,2025-11-24
P2293,42.1,Groceries,Refunded,42.1,West,Medium,U34837,Paula Anderson,42.1,2025-10-01
P2294,43.09,Books,Refunded,43.09,South,Low,U19243,David Johnson,43.09,2025-03-26
P2295,292.85,Furniture,Cancelled,1464.25,South,Low,U99247,Mike Anderson,292.85,2025-09-10
P2296,85.84,Groceries,Completed,257.52,North,Medium,U36493,Charlie Young,85.84,2025-08-07
P2297,108.46,Clothing,Refunded,108.46,West,High,U14984,Mike Brown,108.46,2025-02-25
P2298,49.35,Books,Refunded,98.7,East,Medium,U67936,Tina Smith,49.35,2025-11-17
P2299,487.51,Sports,Cancelled,975.02,North,Low,,Eva Clark,487.51,2025-05-06
P2300,47.28,Groceries,Refunded,47.28,West,High,U76269,Charlie Taylor,47.28,2025-03-21
P2301,73.82,Clothing,Completed,295.28,West,High,U88860,Quinn Anderson,73.82,2025-09-06
P2302,113.95,Clothing,Completed,341.85,North,Low,U77901,Rachel Smith,113.95,2025-10-24
P2303,147.58,Clothing,Cancelled,442.74,North,High,U99694,Hannah Smith,147.58,2025-07-01
P2304,13.47,Toys,Completed,53.88,South,Low,,Rachel Johnson,13.47,2025-01-21
P2305,456.3,Sports,Refunded,2281.5,East,Low,U68939,Hannah Walker,456.3,2025-10-09
P2306,98.05,Groceries,Refunded,392.2,South,Medium,U57203,Hannah Brown,98.05,2025-05-21
P2307,14.59,Books,Cancelled,58.36,South,Medium,U66588,Julia Brown,14.59,2025-01-15
P2308,2160.99,Furniture,Pending,10804.95,West,High,U56260,Grace Lewis,2160.99,2025-07-14
P2309,2227.0,Furniture,Refunded,8908.0,West,Medium,U97211,Mike Brown,2227.0,2025-12-17
P2310,56.74,Clothing,Pending,113.48,East,Medium,U63504,Laura Anderson,56.74,2025-04-13
P2311,99.34,Clothing,Refunded,496.7,East,Low,U36137,Grace Clark,99.34,2025-09-06
P2312,26.14,Books,Refunded,130.7,South,Medium,,Grace Lewis,26.14,2025-10-22
P2313,61.93,Clothing,Pending,309.65,West,Low,U35927,Eva Lewis,61.93,2025-06-15
P2314,174.93,Clothing,Refunded,349.86,East,Low,U90258,Quinn Smith,174.93,2025-11-04
P2315,42.03,Sports,Completed,42.03,North,Medium,U51064,Laura Taylor,42.03,2025-12-05
P2316,68.44,Clothing,Cancelled,68.44,East,Low,U68538,Paula Clark,68.44,2025-12-06
P2317,31.72,Groceries,Pending,158.6,South,High,U79770,Tina Lewis,31.72,2025-03-18
P2318,96.16,Toys,Pending,288.48,North,Low,U68314,David Smith,96.16,2025-03-13
P2319,1200.17,Furniture,Completed,2400.34,East,Medium,U33833,Oscar Smith,1200.17,2025-08-22
P2320,54.86,Toys,Completed,164.58,East,High,U91793,Julia Lewis,54.86,2025-03-04
P2321,480.6,Sports,Cancelled,961.2,East,Low,U20888,Laura King,480.6,2025-08-01
P2322,134.2,Toys,Pending,536.8,East,Medium,U46732,Quinn Smith,134.2,2025-08-11
P2323,19.88,Clothing,Cancelled,39.76,East,Medium,U54239,Bob Anderson,19.88,2025-12-25
P2324,30.19,Books,Cancelled,30.19,North,High,U91811,Alice King,30.19,2025-01-10
P2325,678.96,Furniture,Refunded,2715.84,West,High,U45426,Mike Clark,678.96,2025-06-26
P2326,128.78,Toys,Refunded,515.12,East,High,U44286,Rachel Taylor,128.78,2025-08-10
P2327,10.16,Groceries,Completed,40.64,East,Low,U13015,Eva Johnson,10.16,2025-04-03
P2328,80.94,Clothing,Pending,161.88,North,High,,Alice Clark,80.94,2025-10-03
P2329,120.72,Clothing,Cancelled,482.88,North,Low,U28181,Grace Johnson,120.72,2025-03-03
P2330,57.33,Books,Refunded,57.33,South,High,,Charlie Lewis,57.33,2025-06-21
P2331,32.93,Toys,Refunded,65.86,South,Medium,U98625,Steve Smith,32.93,2025-08-06
P2332,5.92,Toys,Pending,11.84,East,High,U85423,Grace Johnson,5.92,2025-12-25
P2333,416.99,Electronics,Pending,1250.97,South,Medium,U87635,Julia King,416.99,2025-07-17
P2334,20.7,Books,Cancelled,82.8,East,Low,U10915,Ivan Anderson,20.7,2025-03-03
P2335,172.43,Electronics,Completed,517.29,West,High,U68449,Alice Johnson,172.43,2025-06-19
P2336,459.0,Sports,Completed,1377.0,East,Low,U69085,Laura Walker,459.0,2025-06-16
P2337,76.81,Groceries,Pending,230.43,South,Low,U56254,Nina Walker,76.81,2025-08-11
P2338,424.78,Sports,Refunded,1699.12,West,Medium,U60536,Nina Smith,424.78,2025-03-26
P2339,39.38,Groceries,Refunded,78.76,East,High,U96739,Frank Brown,39.38,2025-10-06
P2340,28.02,Clothing,Refunded,112.08,South,Medium,U12841,Paula Lewis,28.02,2025-03-10
P2341,478.05,Sports,Cancelled,2390.25,South,High,U75422,Nina Lewis,478.05,2025-03-16
P2342,8.29,Books,Completed,8.29,East,Low,U47921,Eva Taylor,8.29,2025-09-16
P2343,116.04,Sports,Completed,464.16,East,Low,U92635,Julia King,116.04,2025-07-20
P2344,1218.28,Electronics,Cancelled,6091.4,East,Low,U26794,Laura King,1218.28,2025-08-03
P2345,921.8,Electronics,Pending,3687.2,South,Medium,U50964,Paula Anderson,921.8,2025-09-11
P2346,120.1,Toys,Pending,240.2,East,Low,U40005,Steve King,120.1,2025-04-27
P2347,132.06,Sports,Refunded,660.3,North,Medium,U22528,Mike Brown,132.06,2025-10-11
P2348,1082.01,Electronics,Cancelled,4328.04,North,Medium,U35320,Ivan Brown,1082.01,2025-06-28
P2349,38.92,Sports,Pending,77.84,North,Medium,U91350,Paula Young,38.92,2025-03-26
P2350,95.75,Groceries,Cancelled,383.0,South,Low,U88326,Tina Johnson,95.75,2025-05-24
P2351,1484.22,Electronics,Cancelled,2968.44,South,Medium,U11430,Julia Anderson,1484.22,2025-04-05
P2352,4.48,Groceries,Completed,17.92,East,Medium,U29348,Oscar Lewis,4.48,2025-09-06
P2353,69.4,Toys,Completed,208.2,East,Medium,U89500,Oscar Anderson,69.4,2025-03-19
P2354,71.33,Clothing,Completed,71.33,North,Medium,U58342,Eva Clark,71.33,2025-12-13
P2355,8.69,Toys,Cancelled,34.76,West,High,U14526,Julia Clark,8.69,2025-10-25
P2356,10.71,Toys,Completed,53.55,South,Medium,U18899,Eva Brown,10.71,2025-02-17
P2357,188.62,Clothing,Completed,377.24,East,Medium,U64085,Kevin Johnson,188.62,2025-08-13
P2358,14.01,Toys,Refunded,56.04,South,Low,U37165,Oscar Brown,14.01,2025-02-25
P2359,137.77,Sports,Completed,275.54,North,High,U39559,Paula Smith,137.77,2025-01-08
P2360,124.01,Sports,Pending,248.02,East,Medium,U93142,Mike Smith,124.01,2025-09-25
P2361,50.24,Groceries,Completed,200.96,North,High,U37372,Hannah King,50.24,2025-08-01
P2362,70.78,Groceries,Cancelled,353.9,South,Medium,U80284,Alice King,70.78,2025-05-09
P2363,59.27,Toys,Pending,237.08,South,Low,U35660,Kevin Anderson,59.27,2025-07-04
P2364,20.7,Books,Refunded,20.7,West,High,U15460,Mike Johnson,20.7,2025-12-28
P2365,48.03,Clothing,Cancelled,240.15,South,Low,U57308,Oscar Smith,48.03,2025-11-21
P2366,117.7,Clothing,Pending,353.1,North,Medium,,Frank Clark,117.7,2025-04-16
P2367,26.37,Books,Refunded,79.11,West,Low,U74445,Paula Young,26.37,2025-10-10
P2368,493.52,Sports,Completed,987.04,North,High,U91169,Bob Smith,493.52,2025-05-01
P2369,45.62,Groceries,Pending,228.1,North,High,U94642,Grace Lewis,45.62,2025-12-12
P2370,595.96,Electronics,Cancelled,595.96,North,High,U44435,Oscar Taylor,595.96,2025-02-21
P2371,57.38,Books,Refunded,57.38,South,High,U40776,Oscar King,57.38,2025-12-18
P2372,28.47,Groceries,Refunded,142.35,North,Low,U38242,Charlie Lewis,28.47,2025-11-13
P2373,122.46,Electronics,Refunded,489.84,West,High,U85597,Bob Johnson,122.46,2025-05-23
P2374,72.45,Groceries,Cancelled,144.9,North,Low,U34650,Hannah Walker,72.45,2025-01-21
P2375,1753.37,Electronics,Refunded,7013.48,South,Low,U16198,Julia Clark,1753.37,2025-02-20
P2376,46.71,Groceries,Pending,186.84,East,Low,U82223,Rachel Brown,46.71,2025-06-24
P2377,24.07,Books,Refunded,48.14,East,Medium,U48331,Eva Walker,24.07,2025-11-18
P2378,1144.95,Furniture,Completed,4579.8,East,High,U57011,Oscar Walker,1144.95,2025-09-28
P2379,14.04,Books,Cancelled,14.04,South,Low,U92928,Frank King,14.04,2025-03-27
P2380,110.85,Sports,Completed,443.4,West,High,U81302,Bob Young,110.85,2025-02-19
P2381,546.7,Electronics,Pending,2733.5,South,Low,U53895,Paula Johnson,546.7,2025-06-24
P2382,400.49,Sports,Refunded,2002.45,West,High,U63477,David Taylor,400.49,2025-11-21
P2383,551.53,Furniture,Completed,1103.06,North,Medium,U19464,Julia Taylor,551.53,2025-07-10
P2384,112.53,Sports,Pending,112.53,North,High,,David Taylor,112.53,2025-03-27
P2385,343.44,Sports,Cancelled,343.44,West,High,U56860,Mike Smith,343.44,2025-12-20
P2386,35.63,Groceries,Pending,106.89,East,Medium,U72710,Tina King,35.63,2025-01-22
P2387,2933.34,Furniture,Cancelled,11733.36,East,High,U72075,Mike Young,2933.34,2025-02-14
P2388,37.29,Books,Refunded,111.87,North,Medium,,Paula Johnson,37.29,2025-08-09
P2389,18.35,Toys,Completed,36.7,West,Medium,U41637,Tina Walker,18.35,2025-01-11
P2390,56.16,Groceries,Pending,224.64,West,High,,Eva King,56.16,2025-11-25
P2391,1874.3,Electronics,Completed,7497.2,South,Medium,U84062,Mike Young,1874.3,2025-11-24
P2392,543.75,Electronics,Refunded,543.75,South,Medium,U31331,Bob Anderson,543.75,2025-10-11
P2393,418.06,Furniture,Completed,836.12,South,Medium,U10746,Mike Brown,418.06,2025-07-02
P2394,19.9,Groceries,Refunded,59.7,South,Low,U25216,David Brown,19.9,2025-03-05
P2395,58.83,Books,Completed,294.15,West,Medium,U66357,Alice Young,58.83,2025-12-12
P2396,34.89,Books,Refunded,139.56,North,Medium,U65345,Charlie Johnson,34.89,2025-02-09
P2397,24.67,Books,Pending,98.68,South,High,,Charlie King,24.67,2025-03-22
P2398,94.76,Clothing,Cancelled,473.8,East,Medium,U96017,Frank King,94.76,2025-07-04
P2399,10.76,Toys,Pending,21.52,East,High,U61211,Alice Clark,10.76,2025-01-17
P2400,15.96,Sports,Cancelled,79.8,North,Medium,U27964,Kevin Taylor,15.96,2025-08-26
P2401,45.85,Clothing,Refunded,183.4,West,High,U60837,Rachel Young,45.85,2025-02-05
P2402,11.98,Books,Pending,59.9,North,Medium,U19514,Steve Brown,11.98,2025-04-21
P2403,212.62,Sports,Pending,637.86,East,Medium,U66606,Bob Clark,212.62,2025-07-01
P2404,137.61,Clothing,Refunded,412.83,West,Low,U39454,Eva Walker,137.61,2025-10-26
P2405,133.87,Toys,Pending,267.74,East,Medium,U66720,Tina Smith,133.87,2025-07-03
P2406,17.3,Toys,Completed,34.6,East,Medium,U70883,Kevin Anderson,17.3,2025-09-20
P2407,92.09,Groceries,Refunded,368.36,West,Low,U83424,Tina King,92.09,2025-11-26
P2408,24.9,Toys,Completed,74.7,West,Medium,U90788,Charlie Anderson,24.9,2025-11-09
P2409,87.73,Groceries,Pending,438.65,East,Medium,U84188,Grace Clark,87.73,2025-05-07
P2410,174.15,Sports,Cancelled,696.6,East,Low,U96391,Grace King,174.15,2025-03-26
P2411,347.28,Sports,Cancelled,694.56,East,High,U86251,Quinn Brown,347.28,2025-02-24
P2412,53.19,Books,Pending,106.38,East,High,U75136,Laura Taylor,53.19,2025-07-16
P2413,19.89,Books,Refunded,99.45,East,High,U19443,Ivan Johnson,19.89,2025-07-27
P2414,147.66,Toys,Completed,147.66,South,Medium,U69606,Rachel King,147.66,2025-05-17
P2415,65.97,Toys,Completed,197.91,West,Low,U88023,David Walker,65.97,2025-07-13
P2416,13.71,Groceries,Completed,27.42,East,High,,Charlie Anderson,13.71,2025-02-18
P2417,43.92,Toys,Refunded,43.92,South,High,U84261,Bob Smith,43.92,2025-02-11
P2418,109.34,Toys,Refunded,328.02,South,High,U89123,Steve Anderson,109.34,2025-09-12
P2419,125.82,Sports,Cancelled,125.82,South,High,U60236,Grace Young,125.82,2025-10-01
P2420,27.32,Clothing,Cancelled,136.6,West,High,U63267,Hannah Taylor,27.32,2025-08-20
P2421,179.46,Clothing,Cancelled,358.92,North,High,U50434,Nina King,179.46,2025-10-28
P2422,1393.88,Furniture,Completed,2787.76,North,Medium,U68002,Eva Lewis,1393.88,2025-10-25
P2423,166.78,Furniture,Pending,500.34,West,Medium,U78673,Kevin Clark,166.78,2025-01-16
P2424,94.27,Toys,Pending,377.08,East,High,U88768,Mike Brown,94.27,2025-07-07
